Order ID,Order Date,Product Name,Sub-Category,Region,Sales,Profit,Discount,Quantity,Year,Month,YearMonth
CA-2014-158442,2014-03-17,Xerox 1966,Paper,Central,5.184,1.8792,0.2,1,2014,3,2014-03
CA-2014-158442,2014-03-17,Xerox 1967,Paper,Central,15.552,5.4432,0.2,3,2014,3,2014-03
CA-2015-167374,2015-03-26,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,East,40.032,12.51,0.2,6,2015,3,2015-03
CA-2015-167374,2015-03-26,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Accessories,East,16.776,5.0328,0.2,3,2015,3,2015-03
CA-2014-116568,2014-12-14,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Chairs,South,186.304,13.9728,0.2,4,2014,12,2014-12
CA-2015-147102,2015-09-19,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories,South,66.36,23.226,0.0,4,2015,9,2015-09
CA-2017-132213,2017-04-25,Newell 312,Art,South,42.048,5.256,0.2,9,2017,4,2017-04
CA-2017-132213,2017-04-25,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,South,67.92,6.792,0.2,5,2017,4,2017-04
CA-2014-138450,2014-10-18,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Envelopes,East,52.512,19.692,0.2,6,2014,10,2014-10
CA-2014-138450,2014-10-18,"Eldon Base for stackable storage shelf, platinum",Storage,East,186.912,-35.046,0.2,6,2014,10,2014-10
CA-2014-138450,2014-10-18,"Adams ""While You Were Out"" Message Pads",Paper,East,10.048,3.14,0.2,4,2014,10,2014-10
CA-2015-153073,2015-11-13,"Eldon Imàge Series Desk Accessories, Clear",Furnishings,Central,17.496,-7.4358,0.6,9,2015,11,2015-11
CA-2016-147970,2016-01-31,Xerox 1994,Paper,Central,15.552,5.4432,0.2,3,2016,1,2016-01
CA-2016-150658,2016-11-17,Avery Non-Stick Binders,Binders,West,10.776,3.3675,0.2,3,2016,11,2016-11
CA-2017-125640,2017-07-25,Avery 491,Labels,East,3.304,1.0738,0.2,1,2017,7,2017-07
CA-2017-154137,2017-11-11,Belkin OmniView SE Rackmount Kit,Storage,East,35.48,0.0,0.0,1,2017,11,2017-11
CA-2015-127173,2015-09-26,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Fasteners,East,34.44,16.1868,0.0,3,2015,9,2015-09
CA-2015-127173,2015-09-26,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Machines,East,629.93,296.0671,0.0,7,2015,9,2015-09
CA-2015-127173,2015-09-26,GBC Imprintable Covers,Binders,East,79.056,28.6578,0.2,9,2015,9,2015-09
CA-2014-149538,2014-04-04,Safco Commercial Shelving,Storage,South,232.55,9.302,0.0,5,2014,4,2014-04
CA-2014-149538,2014-04-04,Logitech Wireless Marathon Mouse M705,Accessories,South,99.98,42.9914,0.0,2,2014,4,2014-04
CA-2014-149538,2014-04-04,Xerox 209,Paper,South,19.44,9.3312,0.0,3,2014,4,2014-04
CA-2014-149538,2014-04-04,Xerox 1966,Paper,South,12.96,6.3504,0.0,2,2014,4,2014-04
CA-2014-160766,2014-09-14,KI Adjustable-Height Table,Tables,East,464.292,-108.3348,0.4,9,2014,9,2014-09
CA-2014-160766,2014-09-14,Staple envelope,Envelopes,East,68.46,31.4916,0.0,7,2014,9,2014-09
CA-2014-160766,2014-09-14,Ativa V4110MDD Micro-Cut Shredder,Machines,East,2799.96,1371.9804,0.0,4,2014,9,2014-09
CA-2014-160766,2014-09-14,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,East,601.3,198.429,0.0,2,2014,9,2014-09
CA-2014-160766,2014-09-14,Spigen Samsung Galaxy S5 Case Wallet,Phones,East,16.99,4.4174,0.0,1,2014,9,2014-09
CA-2014-160766,2014-09-14,Vtech CS6719,Phones,East,287.97,80.6316,0.0,3,2014,9,2014-09
CA-2014-160766,2014-09-14,Xerox 198,Paper,East,44.82,21.0654,0.0,9,2014,9,2014-09
CA-2017-146626,2017-12-29,Nu-Dell Executive Frame,Furnishings,West,101.12,37.4144,0.0,8,2017,12,2017-12
CA-2015-123330,2015-06-21,Innergie mMini Combo Duo USB Travel Charging Kit,Phones,South,107.976,37.7916,0.2,3,2015,6,2015-06
CA-2017-155607,2017-11-26,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Appliances,East,58.73,14.6825,0.0,7,2017,11,2017-11
CA-2017-155607,2017-11-26,Binding Machine Supplies,Binders,East,93.344,32.6704,0.2,4,2017,11,2017-11
CA-2016-151323,2016-10-23,Advantus SlideClip Paper Clips,Fasteners,West,17.05,8.184,0.0,5,2016,10,2016-10
CA-2015-146696,2015-12-14,Wilson Jones Standard D-Ring Binders,Binders,West,8.096,2.7324,0.2,2,2015,12,2015-12
CA-2016-128972,2016-11-13,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,Central,30.36,13.0548,0.0,4,2016,11,2016-11
CA-2017-128335,2017-09-29,Staple envelope,Envelopes,East,23.34,10.9698,0.0,3,2017,9,2017-09
CA-2017-128335,2017-09-29,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Paper,East,51.55,24.2285,0.0,5,2017,9,2017-09
CA-2015-154886,2015-11-08,Microsoft Arc Touch Mouse,Accessories,West,119.9,43.164,0.0,2,2015,11,2015-11
CA-2016-111213,2016-04-01,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,East,1317.492,292.776,0.1,6,2016,4,2016-04
CA-2016-111213,2016-04-01,Staple remover,Supplies,East,63.84,18.5136,0.0,8,2016,4,2016-04
CA-2016-111213,2016-04-01,Avery Non-Stick Binders,Binders,East,3.592,1.1225,0.2,1,2016,4,2016-04
CA-2017-161333,2017-02-02,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furnishings,West,86.26,29.3284,0.0,2,2017,2,2017-02
CA-2017-161333,2017-02-02,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage,West,139.04,38.9312,0.0,4,2017,2,2017-02
CA-2017-161333,2017-02-02,Harmony HEPA Quiet Air Purifiers,Appliances,West,46.8,16.38,0.0,4,2017,2,2017-02
CA-2017-128734,2017-12-24,Acrylic Self-Standing Desk Frames,Furnishings,West,8.544,1.9224,0.2,4,2017,12,2017-12
CA-2017-128734,2017-12-24,Global Leather Executive Chair,Chairs,West,842.376,105.297,0.2,3,2017,12,2017-12
CA-2014-141796,2014-06-21,Polycom SoundStation2 EX Conference phone,Phones,East,1214.85,352.3065,0.0,3,2014,6,2014-06
CA-2017-125101,2017-03-06,"File Shuttle II and Handi-File, Black",Storage,West,67.78,16.945,0.0,2,2017,3,2017-03
CA-2017-169929,2017-09-25,Iris Project Case,Storage,West,39.9,10.374,0.0,5,2017,9,2017-09
US-2014-121566,2014-06-30,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders,East,2.688,0.84,0.2,1,2014,6,2014-06
US-2014-121566,2014-06-30,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Art,East,6.6,2.904,0.0,3,2014,6,2014-06
US-2015-124219,2015-08-07,"Wilson Jones Hanging View Binder, White, 1""",Binders,Central,28.4,13.064,0.0,4,2015,8,2015-08
US-2015-124219,2015-08-07,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furnishings,Central,212.94,34.0704,0.0,3,2015,8,2015-08
CA-2017-163006,2017-06-30,Samsung Galaxy S4,Phones,Central,1001.584,125.198,0.2,2,2017,6,2017-06
CA-2017-163006,2017-06-30,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs,Central,569.058,-178.8468,0.3,3,2017,6,2017-06
CA-2017-163006,2017-06-30,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,Central,14.224,-10.3124,0.6,2,2017,6,2017-06
CA-2015-156146,2015-10-26,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Phones,West,105.584,9.2386,0.2,2,2015,10,2015-10
CA-2015-156146,2015-10-26,Plantronics MX500i Earset,Phones,West,68.72,-14.603,0.2,2,2015,10,2015-10
CA-2014-111192,2014-07-30,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,West,1367.84,259.8896,0.0,8,2014,7,2014-07
CA-2016-115378,2016-11-18,Novimex Swivel Fabric Task Chair,Chairs,Central,301.96,33.2156,0.0,2,2016,11,2016-11
CA-2015-161627,2015-07-06,Novimex Turbo Task Chair,Chairs,West,170.352,-17.0352,0.2,3,2015,7,2015-07
CA-2014-121006,2014-11-10,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Art,Central,3.9,1.521,0.0,2,2014,11,2014-11
CA-2014-121006,2014-11-10,Xerox 199,Paper,Central,12.84,5.778,0.0,3,2014,11,2014-11
CA-2014-121006,2014-11-10,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,Central,15.84,7.128,0.0,3,2014,11,2014-11
CA-2014-121006,2014-11-10,Hon Every-Day Series Multi-Task Chairs,Chairs,Central,563.94,112.788,0.0,3,2014,11,2014-11
CA-2014-121006,2014-11-10,Acco Perma 3000 Stacking Storage Drawers,Storage,Central,62.94,11.9586,0.0,3,2014,11,2014-11
CA-2014-121006,2014-11-10,"Hot File 7-Pocket, Floor Stand",Storage,Central,535.41,160.623,0.0,3,2014,11,2014-11
CA-2016-122903,2016-05-27,HON 5400 Series Task Chairs for Big and Tall,Chairs,Central,3504.9,700.98,0.0,5,2016,5,2016-05
CA-2016-122903,2016-05-27,Xerox 1910,Paper,Central,144.12,69.1776,0.0,3,2016,5,2016-05
CA-2016-122903,2016-05-27,Xerox 1915,Paper,Central,314.55,150.984,0.0,3,2016,5,2016-05
CA-2015-107741,2015-03-08,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Art,West,3.408,0.8946,0.2,1,2015,3,2015-03
CA-2017-106432,2017-10-19,"SlimView Poly Binder, 3/8""",Binders,Central,2.072,-3.5224,0.8,2,2017,10,2017-10
CA-2017-106432,2017-10-19,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,Central,328.3992,-91.7586,0.32,3,2017,10,2017-10
CA-2016-148908,2016-11-05,GBC Twin Loop Wire Binding Elements,Binders,West,53.248,19.968,0.2,2,2016,11,2016-11
CA-2016-123015,2016-12-26,Round Ring Binders,Binders,East,4.992,1.6848,0.2,3,2016,12,2016-12
US-2015-120502,2015-04-13,Flat Face Poster Frame,Furnishings,West,37.68,15.8256,0.0,2,2015,4,2015-04
US-2015-120502,2015-04-13,Aastra 57i VoIP phone,Phones,West,258.576,19.3932,0.2,2,2015,4,2015-04
US-2015-120502,2015-04-13,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Appliances,West,75.84,29.5776,0.0,2,2015,4,2015-04
CA-2017-108749,2017-09-12,Xerox 209,Paper,East,45.36,21.7728,0.0,7,2017,9,2017-09
CA-2017-108749,2017-09-12,Aluminum Screw Posts,Binders,East,45.78,22.89,0.0,3,2017,9,2017-09
CA-2017-163335,2017-09-24,Fellowes Desktop Hanging File Manager,Storage,South,40.29,10.0725,0.0,3,2017,9,2017-09
CA-2017-163335,2017-09-24,Avery Durable Poly Binders,Binders,South,38.71,17.8066,0.0,7,2017,9,2017-09
CA-2015-134719,2015-10-10,Tennsco Single-Tier Lockers,Storage,South,1801.632,-337.806,0.2,6,2015,10,2015-10
US-2015-154389,2015-11-27,LG Exalt,Phones,East,748.752,-162.2296,0.4,8,2015,11,2015-11
CA-2015-115567,2015-09-13,Case Logic 2.4GHz Wireless Keyboard,Accessories,Central,199.96,15.9968,0.0,4,2015,9,2015-09
CA-2015-115567,2015-09-13,Hon Multipurpose Stacking Arm Chairs,Chairs,Central,1516.2,394.212,0.0,7,2015,9,2015-09
US-2017-136679,2017-11-14,V7 USB Numeric Keypad,Accessories,Central,167.952,-27.2922,0.2,6,2017,11,2017-11
US-2017-136679,2017-11-14,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,Central,45.04,4.504,0.2,2,2017,11,2017-11
US-2017-141943,2017-05-05,"Peel & Seel Recycled Catalog Envelopes, Brown",Envelopes,West,23.16,11.58,0.0,2,2017,5,2017-05
CA-2014-101560,2014-11-28,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furnishings,South,397.6,43.736,0.0,5,2014,11,2014-11
CA-2014-101560,2014-11-28,Xerox 1933,Paper,South,85.96,40.4012,0.0,7,2014,11,2014-11
CA-2014-101560,2014-11-28,Crayola Colored Pencils,Art,South,13.12,4.3296,0.0,4,2014,11,2014-11
CA-2014-101560,2014-11-28,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,South,45.66,22.3734,0.0,3,2014,11,2014-11
CA-2014-159709,2014-05-10,"Strathmore #10 Envelopes, Ultimate White",Envelopes,West,158.13,77.4837,0.0,3,2014,5,2014-05
CA-2014-159709,2014-05-10,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Phones,West,43.6,4.36,0.2,5,2014,5,2014-05
CA-2016-103982,2016-03-03,High Speed Automatic Electric Letter Opener,Supplies,Central,3930.072,-786.0144,0.2,3,2016,3,2016-03
CA-2016-103982,2016-03-03,"Acco Banker's Clasps, 5 3/4""-Long",Fasteners,Central,2.304,0.7776,0.2,1,2016,3,2016-03
CA-2016-103982,2016-03-03,Polycom VVX 310 VoIP phone,Phones,Central,431.976,32.3982,0.2,3,2016,3,2016-03
CA-2016-103982,2016-03-03,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Accessories,Central,41.72,5.7365,0.2,7,2016,3,2016-03
CA-2015-142454,2015-08-15,Tensor Computer Mounted Lamp,Furnishings,West,104.23,28.1421,0.0,7,2015,8,2015-08
CA-2015-142454,2015-08-15,Mobile Personal File Cube,Storage,West,70.26,18.9702,0.0,3,2015,8,2015-08
CA-2015-102015,2015-09-12,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art,East,9.26,3.0558,0.0,2,2015,9,2015-09
CA-2015-102015,2015-09-12,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Storage,East,105.98,4.2392,0.0,2,2015,9,2015-09
CA-2015-102015,2015-09-12,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Fasteners,East,1.24,0.5828,0.0,1,2015,9,2015-09
CA-2015-102015,2015-09-12,Avery 489,Labels,East,20.7,9.936,0.0,2,2015,9,2015-09
CA-2015-102015,2015-09-12,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,East,28.9,14.161,0.0,5,2015,9,2015-09
CA-2015-102015,2015-09-12,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,East,27.18,12.7746,0.0,1,2015,9,2015-09
CA-2015-156755,2015-01-12,"Dual Level, Single-Width Filing Carts",Storage,East,465.18,120.9468,0.0,3,2015,1,2015-01
CA-2015-130876,2015-05-12,Portable Personal File Box,Storage,East,36.63,9.8901,0.0,3,2015,5,2015-05
CA-2016-145898,2016-09-26,Advantus Rolling Storage Box,Storage,West,51.45,13.8915,0.0,3,2016,9,2016-09
CA-2016-145898,2016-09-26,Avery 494,Labels,West,7.83,3.6018,0.0,3,2016,9,2016-09
CA-2016-145898,2016-09-26,SANFORD Major Accent Highlighters,Art,West,35.4,13.452,0.0,5,2016,9,2016-09
CA-2016-145898,2016-09-26,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Paper,West,29.9,13.455,0.0,5,2016,9,2016-09
US-2017-159562,2017-09-09,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Central,17.48,8.2156,0.0,2,2017,9,2017-09
CA-2017-134635,2017-04-15,Xerox 1883,Paper,West,79.14,36.4044,0.0,3,2017,4,2017-04
CA-2017-167080,2017-06-10,Prang Dustless Chalk Sticks,Art,East,8.4,4.2,0.0,5,2017,6,2017-06
CA-2017-145653,2017-09-01,Harbour Creations 67200 Series Stacking Chairs,Chairs,Central,498.26,134.5302,0.0,7,2017,9,2017-09
CA-2014-140487,2014-06-14,"Hon Metal Bookcases, Gray",Bookcases,Central,212.94,57.4938,0.0,3,2014,6,2014-06
CA-2017-117401,2017-05-18,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,Central,706.86,197.9208,0.0,7,2017,5,2017-05
CA-2017-117401,2017-05-18,Motorola HK250 Universal Bluetooth Headset,Phones,Central,114.95,2.299,0.0,5,2017,5,2017-05
CA-2017-117401,2017-05-18,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Binders,Central,43.19,20.7312,0.0,7,2017,5,2017-05
US-2017-109582,2017-09-12,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper,West,166.44,79.8912,0.0,3,2017,9,2017-09
CA-2016-119865,2016-06-21,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders,East,36.56,12.796,0.2,5,2016,6,2016-06
CA-2016-119865,2016-06-21,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,East,186.144,60.4968,0.2,6,2016,6,2016-06
CA-2016-119865,2016-06-21,O'Sullivan Living Dimensions 5-Shelf Bookcases,Bookcases,East,353.568,-44.196,0.2,2,2016,6,2016-06
US-2014-147648,2014-11-26,Xerox 1893,Paper,West,81.98,40.1702,0.0,2,2014,11,2014-11
CA-2017-124436,2017-03-19,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders,West,14.624,5.1184,0.2,2,2017,3,2017-03
CA-2017-124436,2017-03-19,Chromcraft Round Conference Tables,Tables,West,697.16,8.7145,0.2,5,2017,3,2017-03
CA-2017-124436,2017-03-19,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furnishings,West,30.93,12.6813,0.0,1,2017,3,2017-03
CA-2017-124436,2017-03-19,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,West,27.496,9.2799,0.2,7,2017,3,2017-03
CA-2014-115084,2014-10-18,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs,South,605.34,145.2816,0.0,6,2014,10,2014-10
CA-2017-131037,2017-08-22,Hon Racetrack Conference Tables,Tables,West,210.008,2.6251,0.2,1,2017,8,2017-08
CA-2016-111143,2016-11-19,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Appliances,Central,54.96,15.9384,0.0,3,2016,11,2016-11
CA-2014-166744,2014-09-20,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furnishings,East,164.22,50.9082,0.0,3,2014,9,2014-09
CA-2014-166744,2014-09-20,O'Sullivan Living Dimensions 2-Shelf Bookcases,Bookcases,East,362.94,36.294,0.0,3,2014,9,2014-09
CA-2014-166744,2014-09-20,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Accessories,East,59.98,26.3912,0.0,2,2014,9,2014-09
CA-2016-116561,2016-09-11,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Storage,West,332.94,6.6588,0.0,3,2016,9,2016-09
CA-2016-116561,2016-09-11,GBC Standard Therm-A-Bind Covers,Binders,West,39.872,12.9584,0.2,2,2016,9,2016-09
CA-2016-110730,2016-09-23,Acme Design Stainless Steel Bent Scissors,Supplies,West,13.68,3.6936,0.0,2,2016,9,2016-09
CA-2017-146367,2017-08-04,Avery Durable Poly Binders,Binders,Central,3.318,-5.6406,0.8,3,2017,8,2017-08
CA-2016-149454,2016-07-25,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Binders,South,10.44,4.8024,0.0,1,2016,7,2016-07
CA-2016-156265,2016-08-02,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,West,136.464,15.3522,0.2,2,2016,8,2016-08
CA-2016-156265,2016-08-02,Nortel Business Series Terminal T7208 Digital phone,Phones,West,333.576,33.3576,0.2,3,2016,8,2016-08
CA-2016-156265,2016-08-02,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Binders,West,12.544,4.704,0.2,2,2016,8,2016-08
US-2015-168914,2015-05-21,Fellowes Basic Home/Office Series Surge Protectors,Appliances,Central,20.768,-52.9584,0.8,8,2015,5,2015-05
US-2017-110989,2017-11-03,HP Standard 104 key PS/2 Keyboard,Accessories,West,43.5,10.875,0.0,3,2017,11,2017-11
CA-2015-106215,2015-04-16,Staples,Fasteners,East,12.576,4.0872,0.2,4,2015,4,2015-04
US-2016-169369,2016-12-12,Case Logic 2.4GHz Wireless Keyboard,Accessories,South,249.95,19.996,0.0,5,2016,12,2016-12
US-2016-169369,2016-12-12,Xerox 1907,Paper,South,49.12,23.0864,0.0,4,2016,12,2016-12
CA-2015-132318,2015-10-30,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,South,182.91,53.0439,0.0,3,2015,10,2015-10
US-2014-131982,2014-03-07,Catalog Binders with Expanding Posts,Binders,West,107.648,33.64,0.2,2,2014,3,2014-03
CA-2015-125185,2015-03-05,"Situations Contoured Folding Chairs, 4/Set",Chairs,East,99.372,-7.098,0.3,2,2015,3,2015-03
CA-2015-125185,2015-03-05,36X48 HARDFLOOR CHAIRMAT,Furnishings,East,33.568,-5.4548,0.2,2,2015,3,2015-03
CA-2016-130078,2016-08-08,Xerox 1954,Paper,Central,10.56,4.752,0.0,2,2016,8,2016-08
US-2017-114034,2017-01-03,Xerox 1905,Paper,West,38.88,18.6624,0.0,6,2017,1,2017-01
US-2017-115595,2017-10-09,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,West,35.2,16.544,0.0,5,2017,10,2017-10
CA-2017-158722,2017-10-20,Xerox 1887,Paper,East,45.528,15.9348,0.2,3,2017,10,2017-10
CA-2014-105165,2014-09-07,Panasonic KX TS3282B Corded phone,Phones,Central,196.776,14.7582,0.2,3,2014,9,2014-09
CA-2014-105165,2014-09-07,"Angle-D Binders with Locking Rings, Label Holders",Binders,Central,2.92,-4.818,0.8,2,2014,9,2014-09
CA-2014-105165,2014-09-07,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Tables,Central,200.795,-22.948,0.3,1,2014,9,2014-09
CA-2014-105165,2014-09-07,Belkin Standard 104 key USB Keyboard,Accessories,Central,46.688,-2.918,0.2,4,2014,9,2014-09
CA-2014-105165,2014-09-07,Dixon Ticonderoga Core-Lock Colored Pencils,Art,Central,21.864,3.5529,0.2,3,2014,9,2014-09
CA-2017-147452,2017-09-30,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,West,11.76,5.7624,0.0,2,2017,9,2017-09
CA-2017-147452,2017-09-30,Xerox 1882,Paper,West,167.94,82.2906,0.0,3,2017,9,2017-09
CA-2017-147452,2017-09-30,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Appliances,West,3.89,1.0114,0.0,1,2017,9,2017-09
US-2017-114657,2017-11-16,Hewlett-Packard 300S Scientific Calculator,Machines,East,52.44,24.1224,0.0,4,2017,11,2017-11
CA-2017-144484,2017-09-11,"6"" Cubicle Wall Clock, Black",Furnishings,West,32.36,11.6496,0.0,4,2017,9,2017-09
CA-2017-144484,2017-09-11,Kensington 4 Outlet MasterPiece Compact Power Control Center,Appliances,West,406.6,113.848,0.0,5,2017,9,2017-09
CA-2017-125913,2017-01-16,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furnishings,West,27.92,8.0968,0.0,4,2017,1,2017-01
CA-2017-125913,2017-01-16,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,West,399.672,-14.9877,0.2,7,2017,1,2017-01
US-2016-158309,2016-11-26,Zipper Ring Binder Pockets,Binders,South,3.744,-2.6208,0.7,4,2016,11,2016-11
CA-2015-162887,2015-11-07,Safco Contoured Stacking Chairs,Chairs,East,715.2,178.8,0.0,3,2015,11,2015-11
CA-2017-147333,2017-12-14,Microsoft Sculpt Comfort Mouse,Accessories,South,159.8,70.312,0.0,4,2017,12,2017-12
CA-2017-147333,2017-12-14,Kingston Digital DataTraveler 16GB USB 2.0,Accessories,South,44.75,8.5025,0.0,5,2017,12,2017-12
CA-2014-113859,2014-09-13,"Padded Folding Chairs, Black, 4/Carton",Chairs,Central,340.116,-9.7176,0.3,6,2014,9,2014-09
CA-2014-159681,2014-12-07,Xerox 1909,Paper,South,105.52,48.5392,0.0,4,2014,12,2014-12
US-2017-104094,2017-09-07,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Accessories,Central,13.48,1.8872,0.0,1,2017,9,2017-09
CA-2017-152709,2017-10-07,"SAFCO Mobile Desk Side File, Wire Frame",Storage,Central,85.52,22.2352,0.0,2,2017,10,2017-10
CA-2015-105158,2015-09-05,Longer-Life Soft White Bulbs,Furnishings,Central,6.16,2.9568,0.0,2,2015,9,2015-09
CA-2015-105158,2015-09-05,Xerox 1881,Paper,Central,36.84,17.3148,0.0,3,2015,9,2015-09
CA-2014-133424,2014-03-30,Sterilite Show Offs Storage Containers,Storage,West,15.84,0.0,0.0,3,2014,3,2014-03
CA-2014-133424,2014-03-30,Avery 490,Labels,West,44.4,22.2,0.0,3,2014,3,2014-03
CA-2017-105991,2017-05-05,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Envelopes,West,21.24,7.434,0.2,9,2017,5,2017-05
CA-2017-105991,2017-05-05,"Avery Durable Slant Ring Binders, No Labels",Binders,West,9.552,-7.3232,0.7,8,2017,5,2017-05
CA-2017-105991,2017-05-05,Bestar Classic Bookcase,Bookcases,West,89.991,-152.9847,0.7,3,2017,5,2017-05
US-2017-136784,2017-04-30,Xerox 1919,Paper,West,163.96,80.3404,0.0,4,2017,4,2017-04
CA-2014-146283,2014-09-08,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Paper,Central,17.904,6.2664,0.2,2,2014,9,2014-09
CA-2014-146283,2014-09-08,SAFCO Arco Folding Chair,Chairs,Central,966.7,-13.81,0.3,5,2014,9,2014-09
CA-2014-146283,2014-09-08,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,Central,182.112,61.4628,0.2,6,2014,9,2014-09
CA-2017-151218,2017-06-20,Plastic Stacking Crates & Casters,Storage,South,4.464,0.3348,0.2,1,2017,6,2017-06
CA-2015-111073,2015-12-26,KI Adjustable-Height Table,Tables,East,51.588,-15.4764,0.4,1,2015,12,2015-12
CA-2017-144883,2017-08-15,Avery 495,Labels,Central,50.4,23.184,0.0,8,2017,8,2017-08
CA-2017-142174,2017-03-04,Xerox 1934,Paper,Central,89.568,32.4684,0.2,2,2017,3,2017-03
CA-2017-108791,2017-07-27,Tensor Computer Mounted Lamp,Furnishings,East,14.89,4.0203,0.0,1,2017,7,2017-07
CA-2017-108791,2017-07-27,Nortel Networks T7316 E Nt8 B27,Phones,East,543.92,135.98,0.0,8,2017,7,2017-07
CA-2016-106656,2016-09-23,Poly String Tie Envelopes,Envelopes,West,4.08,1.9176,0.0,2,2016,9,2016-09
CA-2016-106656,2016-09-23,Avery 51,Labels,West,18.9,8.694,0.0,3,2016,9,2016-09
CA-2016-113831,2016-05-30,Hon Rectangular Conference Tables,Tables,South,2275.5,386.835,0.0,10,2016,5,2016-05
CA-2016-113831,2016-05-30,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Accessories,South,1979.7,653.301,0.0,6,2016,5,2016-05
CA-2016-113831,2016-05-30,Avery 473,Labels,South,62.1,29.808,0.0,6,2016,5,2016-05
US-2014-139500,2014-11-16,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Chairs,Central,37.296,-1.0656,0.3,2,2014,11,2014-11
